  1
  4
  1
  400
  20,   20
  0.798332,   -0.021997,   1.500089,	  0.848881,   -0.017603,   1.499965,	  0.848881,   -0.017603,   1.749960,	  0.798332,   -0.021997,   1.750104,	
  0.848881,   -0.017603,   1.499965,	  0.899362,   -0.012671,   1.499965,	  0.899362,   -0.012671,   1.749960,	  0.848881,   -0.017603,   1.749960,	
  0.899362,   -0.012671,   1.499965,	  0.949678,   -0.006666,   1.499959,	  0.949678,   -0.006666,   1.749953,	  0.899362,   -0.012671,   1.749960,	
  0.949678,   -0.006666,   1.499959,	  1.000000,   0.000000,   1.500000,	  1.000000,   0.000000,   1.750000,	  0.949678,   -0.006666,   1.749953,	
  0.000000,   0.000000,   1.750000,	  0.040074,   -0.026929,   1.749994,	  0.040074,   -0.026929,   1.999993,	  0.000000,   0.000000,   2.000000,	
  0.040074,   -0.026929,   1.749994,	  0.089665,   -0.037473,   1.750013,	  0.089665,   -0.037473,   2.000015,	  0.040074,   -0.026929,   1.999993,	
  0.089665,   -0.037473,   1.750013,	  0.140011,   -0.043656,   1.749996,	  0.140011,   -0.043656,   1.999995,	  0.089665,   -0.037473,   2.000015,	
  0.140011,   -0.043656,   1.749996,	  0.190606,   -0.047309,   1.749994,	  0.190606,   -0.047309,   1.999993,	  0.140011,   -0.043656,   1.999995,	
  0.190606,   -0.047309,   1.749994,	  0.241291,   -0.049273,   1.750002,	  0.241291,   -0.049273,   2.000002,	  0.190606,   -0.047309,   1.999993,	
  0.241291,   -0.049273,   1.750002,	  0.292015,   -0.049985,   1.750002,	  0.292015,   -0.049985,   2.000002,	  0.241291,   -0.049273,   2.000002,	
  0.292015,   -0.049985,   1.750002,	  0.342741,   -0.049694,   1.749998,	  0.342741,   -0.049694,   1.999998,	  0.292015,   -0.049985,   2.000002,	
  0.342741,   -0.049694,   1.749998,	  0.393453,   -0.048553,   1.749998,	  0.393453,   -0.048553,   1.999998,	  0.342741,   -0.049694,   1.999998,	
  0.393453,   -0.048553,   1.749998,	  0.444144,   -0.046687,   1.749996,	  0.444144,   -0.046687,   1.999996,	  0.393453,   -0.048553,   1.999998,	
  0.444144,   -0.046687,   1.749996,	  0.494812,   -0.044270,   1.749996,	  0.494812,   -0.044270,   1.999996,	  0.444144,   -0.046687,   1.999996,	
  0.494812,   -0.044270,   1.749996,	  0.545463,   -0.041470,   1.750002,	  0.545463,   -0.041470,   2.000002,	  0.494812,   -0.044270,   1.999996,	
  0.545463,   -0.041470,   1.750002,	  0.596088,   -0.038293,   1.750002,	  0.596088,   -0.038293,   2.000002,	  0.545463,   -0.041470,   2.000002,	
  0.596088,   -0.038293,   1.750002,	  0.646665,   -0.034708,   1.749959,	  0.646665,   -0.034708,   1.999952,	  0.596088,   -0.038293,   2.000002,	
  0.646665,   -0.034708,   1.749959,	  0.697232,   -0.030727,   1.749959,	  0.697232,   -0.030727,   1.999952,	  0.646665,   -0.034708,   1.999952,	
  0.697232,   -0.030727,   1.749959,	  0.747801,   -0.026413,   1.750104,	  0.747801,   -0.026413,   2.000118,	  0.697232,   -0.030727,   1.999952,	
  0.747801,   -0.026413,   1.750104,	  0.798332,   -0.021997,   1.750104,	  0.798332,   -0.021997,   2.000118,	  0.747801,   -0.026413,   2.000118,	
  0.798332,   -0.021997,   1.750104,	  0.848881,   -0.017603,   1.749960,	  0.848881,   -0.017603,   1.999954,	  0.798332,   -0.021997,   2.000118,	
  0.848881,   -0.017603,   1.749960,	  0.899362,   -0.012671,   1.749960,	  0.899362,   -0.012671,   1.999954,	  0.848881,   -0.017603,   1.999954,	
  0.899362,   -0.012671,   1.749960,	  0.949678,   -0.006666,   1.749953,	  0.949678,   -0.006666,   1.999946,	  0.899362,   -0.012671,   1.999954,	
  0.949678,   -0.006666,   1.749953,	  1.000000,   0.000000,   1.750000,	  1.000000,   0.000000,   2.000000,	  0.949678,   -0.006666,   1.999946,	
  0.000000,   0.000000,   2.000000,	  0.040074,   -0.026929,   1.999993,	  0.040074,   -0.026929,   2.249993,	  0.000000,   0.000000,   2.250000,	
  0.040074,   -0.026929,   1.999993,	  0.089665,   -0.037473,   2.000015,	  0.089665,   -0.037473,   2.250017,	  0.040074,   -0.026929,   2.249993,	
  0.089665,   -0.037473,   2.000015,	  0.140011,   -0.043656,   1.999995,	  0.140011,   -0.043656,   2.249995,	  0.089665,   -0.037473,   2.250017,	
  0.140011,   -0.043656,   1.999995,	  0.190606,   -0.047309,   1.999993,	  0.190606,   -0.047309,   2.249993,	  0.140011,   -0.043656,   2.249995,	
  0.190606,   -0.047309,   1.999993,	  0.241291,   -0.049273,   2.000002,	  0.241291,   -0.049273,   2.250003,	  0.190606,   -0.047309,   2.249993,	
  0.241291,   -0.049273,   2.000002,	  0.292015,   -0.049985,   2.000002,	  0.292015,   -0.049985,   2.250003,	  0.241291,   -0.049273,   2.250003,	
  0.292015,   -0.049985,   2.000002,	  0.342741,   -0.049694,   1.999998,	  0.342741,   -0.049694,   2.249998,	  0.292015,   -0.049985,   2.250003,	
  0.342741,   -0.049694,   1.999998,	  0.393453,   -0.048553,   1.999998,	  0.393453,   -0.048553,   2.249998,	  0.342741,   -0.049694,   2.249998,	
  0.393453,   -0.048553,   1.999998,	  0.444144,   -0.046687,   1.999996,	  0.444144,   -0.046687,   2.249995,	  0.393453,   -0.048553,   2.249998,	
  0.444144,   -0.046687,   1.999996,	  0.494812,   -0.044270,   1.999996,	  0.494812,   -0.044270,   2.249995,	  0.444144,   -0.046687,   2.249995,	
  0.494812,   -0.044270,   1.999996,	  0.545463,   -0.041470,   2.000002,	  0.545463,   -0.041470,   2.250002,	  0.494812,   -0.044270,   2.249995,	
  0.545463,   -0.041470,   2.000002,	  0.596088,   -0.038293,   2.000002,	  0.596088,   -0.038293,   2.250002,	  0.545463,   -0.041470,   2.250002,	
  0.596088,   -0.038293,   2.000002,	  0.646665,   -0.034708,   1.999952,	  0.646665,   -0.034708,   2.249947,	  0.596088,   -0.038293,   2.250002,	
  0.646665,   -0.034708,   1.999952,	  0.697232,   -0.030727,   1.999952,	  0.697232,   -0.030727,   2.249947,	  0.646665,   -0.034708,   2.249947,	
  0.697232,   -0.030727,   1.999952,	  0.747801,   -0.026413,   2.000118,	  0.747801,   -0.026413,   2.250134,	  0.697232,   -0.030727,   2.249947,	
  0.747801,   -0.026413,   2.000118,	  0.798332,   -0.021997,   2.000118,	  0.798332,   -0.021997,   2.250134,	  0.747801,   -0.026413,   2.250134,	
  0.798332,   -0.021997,   2.000118,	  0.848881,   -0.017603,   1.999954,	  0.848881,   -0.017603,   2.249948,	  0.798332,   -0.021997,   2.250134,	
  0.848881,   -0.017603,   1.999954,	  0.899362,   -0.012671,   1.999954,	  0.899362,   -0.012671,   2.249948,	  0.848881,   -0.017603,   2.249948,	
  0.899362,   -0.012671,   1.999954,	  0.949678,   -0.006666,   1.999946,	  0.949678,   -0.006666,   2.249939,	  0.899362,   -0.012671,   2.249948,	
  0.949678,   -0.006666,   1.999946,	  1.000000,   0.000000,   2.000000,	  1.000000,   0.000000,   2.250000,	  0.949678,   -0.006666,   2.249939,	
  0.000000,   0.000000,   2.250000,	  0.040074,   -0.026929,   2.249993,	  0.040074,   -0.026929,   2.499992,	  0.000000,   0.000000,   2.500000,	
  0.040074,   -0.026929,   2.249993,	  0.089665,   -0.037473,   2.250017,	  0.089665,   -0.037473,   2.500019,	  0.040074,   -0.026929,   2.499992,	
  0.089665,   -0.037473,   2.250017,	  0.140011,   -0.043656,   2.249995,	  0.140011,   -0.043656,   2.499995,	  0.089665,   -0.037473,   2.500019,	
  0.140011,   -0.043656,   2.249995,	  0.190606,   -0.047309,   2.249993,	  0.190606,   -0.047309,   2.499991,	  0.140011,   -0.043656,   2.499995,	
  0.190606,   -0.047309,   2.249993,	  0.241291,   -0.049273,   2.250003,	  0.241291,   -0.049273,   2.500003,	  0.190606,   -0.047309,   2.499991,	
  0.241291,   -0.049273,   2.250003,	  0.292015,   -0.049985,   2.250003,	  0.292015,   -0.049985,   2.500003,	  0.241291,   -0.049273,   2.500003,	
  0.292015,   -0.049985,   2.250003,	  0.342741,   -0.049694,   2.249998,	  0.342741,   -0.049694,   2.499997,	  0.292015,   -0.049985,   2.500003,	
  0.342741,   -0.049694,   2.249998,	  0.393453,   -0.048553,   2.249998,	  0.393453,   -0.048553,   2.499997,	  0.342741,   -0.049694,   2.499997,	
  0.393453,   -0.048553,   2.249998,	  0.444144,   -0.046687,   2.249995,	  0.444144,   -0.046687,   2.499995,	  0.393453,   -0.048553,   2.499997,	
  0.444144,   -0.046687,   2.249995,	  0.494812,   -0.044270,   2.249995,	  0.494812,   -0.044270,   2.499995,	  0.444144,   -0.046687,   2.499995,	
  0.494812,   -0.044270,   2.249995,	  0.545463,   -0.041470,   2.250002,	  0.545463,   -0.041470,   2.500002,	  0.494812,   -0.044270,   2.499995,	
  0.545463,   -0.041470,   2.250002,	  0.596088,   -0.038293,   2.250002,	  0.596088,   -0.038293,   2.500002,	  0.545463,   -0.041470,   2.500002,	
  0.596088,   -0.038293,   2.250002,	  0.646665,   -0.034708,   2.249947,	  0.646665,   -0.034708,   2.499941,	  0.596088,   -0.038293,   2.500002,	
  0.646665,   -0.034708,   2.249947,	  0.697232,   -0.030727,   2.249947,	  0.697232,   -0.030727,   2.499941,	  0.646665,   -0.034708,   2.499941,	
  0.697232,   -0.030727,   2.249947,	  0.747801,   -0.026413,   2.250134,	  0.747801,   -0.026413,   2.500148,	  0.697232,   -0.030727,   2.499941,	
  0.747801,   -0.026413,   2.250134,	  0.798332,   -0.021997,   2.250134,	  0.798332,   -0.021997,   2.500148,	  0.747801,   -0.026413,   2.500148,	
  0.798332,   -0.021997,   2.250134,	  0.848881,   -0.017603,   2.249948,	  0.848881,   -0.017603,   2.499942,	  0.798332,   -0.021997,   2.500148,	
  0.848881,   -0.017603,   2.249948,	  0.899362,   -0.012671,   2.249948,	  0.899362,   -0.012671,   2.499942,	  0.848881,   -0.017603,   2.499942,	
  0.899362,   -0.012671,   2.249948,	  0.949678,   -0.006666,   2.249939,	  0.949678,   -0.006666,   2.499932,	  0.899362,   -0.012671,   2.499942,	
  0.949678,   -0.006666,   2.249939,	  1.000000,   0.000000,   2.250000,	  1.000000,   0.000000,   2.500000,	  0.949678,   -0.006666,   2.499932,	
  0.000000,   0.000000,   2.500000,	  0.040074,   -0.026929,   2.499992,	  0.040074,   -0.026929,   2.749991,	  0.000000,   0.000000,   2.750000,	
  0.040074,   -0.026929,   2.499992,	  0.089665,   -0.037473,   2.500019,	  0.089665,   -0.037473,   2.750021,	  0.040074,   -0.026929,   2.749991,	
  0.089665,   -0.037473,   2.500019,	  0.140011,   -0.043656,   2.499995,	  0.140011,   -0.043656,   2.749994,	  0.089665,   -0.037473,   2.750021,	
  0.140011,   -0.043656,   2.499995,	  0.190606,   -0.047309,   2.499991,	  0.190606,   -0.047309,   2.749990,	  0.140011,   -0.043656,   2.749994,	
  0.190606,   -0.047309,   2.499991,	  0.241291,   -0.049273,   2.500003,	  0.241291,   -0.049273,   2.750003,	  0.190606,   -0.047309,   2.749990,	
  0.241291,   -0.049273,   2.500003,	  0.292015,   -0.049985,   2.500003,	  0.292015,   -0.049985,   2.750003,	  0.241291,   -0.049273,   2.750003,	
  0.292015,   -0.049985,   2.500003,	  0.342741,   -0.049694,   2.499997,	  0.342741,   -0.049694,   2.749997,	  0.292015,   -0.049985,   2.750003,	
  0.342741,   -0.049694,   2.499997,	  0.393453,   -0.048553,   2.499997,	  0.393453,   -0.048553,   2.749997,	  0.342741,   -0.049694,   2.749997,	
  0.393453,   -0.048553,   2.499997,	  0.444144,   -0.046687,   2.499995,	  0.444144,   -0.046687,   2.749994,	  0.393453,   -0.048553,   2.749997,	
  0.444144,   -0.046687,   2.499995,	  0.494812,   -0.044270,   2.499995,	  0.494812,   -0.044270,   2.749994,	  0.444144,   -0.046687,   2.749994,	
  0.494812,   -0.044270,   2.499995,	  0.545463,   -0.041470,   2.500002,	  0.545463,   -0.041470,   2.750002,	  0.494812,   -0.044270,   2.749994,	
  0.545463,   -0.041470,   2.500002,	  0.596088,   -0.038293,   2.500002,	  0.596088,   -0.038293,   2.750002,	  0.545463,   -0.041470,   2.750002,	
  0.596088,   -0.038293,   2.500002,	  0.646665,   -0.034708,   2.499941,	  0.646665,   -0.034708,   2.749934,	  0.596088,   -0.038293,   2.750002,	
  0.646665,   -0.034708,   2.499941,	  0.697232,   -0.030727,   2.499941,	  0.697232,   -0.030727,   2.749934,	  0.646665,   -0.034708,   2.749934,	
  0.697232,   -0.030727,   2.499941,	  0.747801,   -0.026413,   2.500148,	  0.747801,   -0.026413,   2.750163,	  0.697232,   -0.030727,   2.749934,	
  0.747801,   -0.026413,   2.500148,	  0.798332,   -0.021997,   2.500148,	  0.798332,   -0.021997,   2.750163,	  0.747801,   -0.026413,   2.750163,	
  0.798332,   -0.021997,   2.500148,	  0.848881,   -0.017603,   2.499942,	  0.848881,   -0.017603,   2.749936,	  0.798332,   -0.021997,   2.750163,	
  0.848881,   -0.017603,   2.499942,	  0.899362,   -0.012671,   2.499942,	  0.899362,   -0.012671,   2.749936,	  0.848881,   -0.017603,   2.749936,	
  0.899362,   -0.012671,   2.499942,	  0.949678,   -0.006666,   2.499932,	  0.949678,   -0.006666,   2.749925,	  0.899362,   -0.012671,   2.749936,	
  0.949678,   -0.006666,   2.499932,	  1.000000,   0.000000,   2.500000,	  1.000000,   0.000000,   2.750000,	  0.949678,   -0.006666,   2.749925,	
  0.000000,   0.000000,   2.750000,	  0.040074,   -0.026929,   2.749991,	  0.040074,   -0.026929,   2.999990,	  0.000000,   0.000000,   3.000000,	
  0.040074,   -0.026929,   2.749991,	  0.089665,   -0.037473,   2.750021,	  0.089665,   -0.037473,   3.000023,	  0.040074,   -0.026929,   2.999990,	
  0.089665,   -0.037473,   2.750021,	  0.140011,   -0.043656,   2.749994,	  0.140011,   -0.043656,   2.999994,	  0.089665,   -0.037473,   3.000023,	
  0.140011,   -0.043656,   2.749994,	  0.190606,   -0.047309,   2.749990,	  0.190606,   -0.047309,   2.999990,	  0.140011,   -0.043656,   2.999994,	
  0.190606,   -0.047309,   2.749990,	  0.241291,   -0.049273,   2.750003,	  0.241291,   -0.049273,   3.000004,	  0.190606,   -0.047309,   2.999990,	
  0.241291,   -0.049273,   2.750003,	  0.292015,   -0.049985,   2.750003,	  0.292015,   -0.049985,   3.000004,	  0.241291,   -0.049273,   3.000004,	
  0.292015,   -0.049985,   2.750003,	  0.342741,   -0.049694,   2.749997,	  0.342741,   -0.049694,   2.999997,	  0.292015,   -0.049985,   3.000004,	
  0.342741,   -0.049694,   2.749997,	  0.393453,   -0.048553,   2.749997,	  0.393453,   -0.048553,   2.999997,	  0.342741,   -0.049694,   2.999997,	
  0.393453,   -0.048553,   2.749997,	  0.444144,   -0.046687,   2.749994,	  0.444144,   -0.046687,   2.999994,	  0.393453,   -0.048553,   2.999997,	
  0.444144,   -0.046687,   2.749994,	  0.494812,   -0.044270,   2.749994,	  0.494812,   -0.044270,   2.999994,	  0.444144,   -0.046687,   2.999994,	
  0.494812,   -0.044270,   2.749994,	  0.545463,   -0.041470,   2.750002,	  0.545463,   -0.041470,   3.000003,	  0.494812,   -0.044270,   2.999994,	
  0.545463,   -0.041470,   2.750002,	  0.596088,   -0.038293,   2.750002,	  0.596088,   -0.038293,   3.000003,	  0.545463,   -0.041470,   3.000003,	
  0.596088,   -0.038293,   2.750002,	  0.646665,   -0.034708,   2.749934,	  0.646665,   -0.034708,   2.999929,	  0.596088,   -0.038293,   3.000003,	
  0.646665,   -0.034708,   2.749934,	  0.697232,   -0.030727,   2.749934,	  0.697232,   -0.030727,   2.999929,	  0.646665,   -0.034708,   2.999929,	
  0.697232,   -0.030727,   2.749934,	  0.747801,   -0.026413,   2.750163,	  0.747801,   -0.026413,   3.000178,	  0.697232,   -0.030727,   2.999929,	
  0.747801,   -0.026413,   2.750163,	  0.798332,   -0.021997,   2.750163,	  0.798332,   -0.021997,   3.000178,	  0.747801,   -0.026413,   3.000178,	
  0.798332,   -0.021997,   2.750163,	  0.848881,   -0.017603,   2.749936,	  0.848881,   -0.017603,   2.999931,	  0.798332,   -0.021997,   3.000178,	
  0.848881,   -0.017603,   2.749936,	  0.899362,   -0.012671,   2.749936,	  0.899362,   -0.012671,   2.999931,	  0.848881,   -0.017603,   2.999931,	
  0.899362,   -0.012671,   2.749936,	  0.949678,   -0.006666,   2.749925,	  0.949678,   -0.006666,   2.999918,	  0.899362,   -0.012671,   2.999931,	
  0.949678,   -0.006666,   2.749925,	  1.000000,   0.000000,   2.750000,	  1.000000,   0.000000,   3.000000,	  0.949678,   -0.006666,   2.999918,	
  0.000000,   0.000000,   3.000000,	  0.040074,   -0.026929,   2.999990,	  0.040074,   -0.026929,   3.249990,	  0.000000,   0.000000,   3.250000,	
  0.040074,   -0.026929,   2.999990,	  0.089665,   -0.037473,   3.000023,	  0.089665,   -0.037473,   3.250025,	  0.040074,   -0.026929,   3.249990,	
  0.089665,   -0.037473,   3.000023,	  0.140011,   -0.043656,   2.999994,	  0.140011,   -0.043656,   3.249993,	  0.089665,   -0.037473,   3.250025,	
  0.140011,   -0.043656,   2.999994,	  0.190606,   -0.047309,   2.999990,	  0.190606,   -0.047309,   3.249989,	  0.140011,   -0.043656,   3.249993,	
  0.190606,   -0.047309,   2.999990,	  0.241291,   -0.049273,   3.000004,	  0.241291,   -0.049273,   3.250004,	  0.190606,   -0.047309,   3.249989,	
  0.241291,   -0.049273,   3.000004,	  0.292015,   -0.049985,   3.000004,	  0.292015,   -0.049985,   3.250004,	  0.241291,   -0.049273,   3.250004,	
  0.292015,   -0.049985,   3.000004,	  0.342741,   -0.049694,   2.999997,	  0.342741,   -0.049694,   3.249997,	  0.292015,   -0.049985,   3.250004,	
  0.342741,   -0.049694,   2.999997,	  0.393453,   -0.048553,   2.999997,	  0.393453,   -0.048553,   3.249997,	  0.342741,   -0.049694,   3.249997,	
  0.393453,   -0.048553,   2.999997,	  0.444144,   -0.046687,   2.999994,	  0.444144,   -0.046687,   3.249994,	  0.393453,   -0.048553,   3.249997,	
  0.444144,   -0.046687,   2.999994,	  0.494812,   -0.044270,   2.999994,	  0.494812,   -0.044270,   3.249994,	  0.444144,   -0.046687,   3.249994,	
  0.494812,   -0.044270,   2.999994,	  0.545463,   -0.041470,   3.000003,	  0.545463,   -0.041470,   3.250004,	  0.494812,   -0.044270,   3.249994,	
  0.545463,   -0.041470,   3.000003,	  0.596088,   -0.038293,   3.000003,	  0.596088,   -0.038293,   3.250004,	  0.545463,   -0.041470,   3.250004,	
  0.596088,   -0.038293,   3.000003,	  0.646665,   -0.034708,   2.999929,	  0.646665,   -0.034708,   3.249923,	  0.596088,   -0.038293,   3.250004,	
  0.646665,   -0.034708,   2.999929,	  0.697232,   -0.030727,   2.999929,	  0.697232,   -0.030727,   3.249923,	  0.646665,   -0.034708,   3.249923,	
  0.697232,   -0.030727,   2.999929,	  0.747801,   -0.026413,   3.000178,	  0.747801,   -0.026413,   3.250193,	  0.697232,   -0.030727,   3.249923,	
  0.747801,   -0.026413,   3.000178,	  0.798332,   -0.021997,   3.000178,	  0.798332,   -0.021997,   3.250193,	  0.747801,   -0.026413,   3.250193,	
  0.798332,   -0.021997,   3.000178,	  0.848881,   -0.017603,   2.999931,	  0.848881,   -0.017603,   3.249925,	  0.798332,   -0.021997,   3.250193,	
  0.848881,   -0.017603,   2.999931,	  0.899362,   -0.012671,   2.999931,	  0.899362,   -0.012671,   3.249925,	  0.848881,   -0.017603,   3.249925,	
  0.899362,   -0.012671,   2.999931,	  0.949678,   -0.006666,   2.999918,	  0.949678,   -0.006666,   3.249912,	  0.899362,   -0.012671,   3.249925,	
  0.949678,   -0.006666,   2.999918,	  1.000000,   0.000000,   3.000000,	  1.000000,   0.000000,   3.250000,	  0.949678,   -0.006666,   3.249912,	
  0.000000,   0.000000,   3.250000,	  0.040074,   -0.026929,   3.249990,	  0.040074,   -0.026929,   3.499989,	  0.000000,   0.000000,   3.500000,	
  0.040074,   -0.026929,   3.249990,	  0.089665,   -0.037473,   3.250025,	  0.089665,   -0.037473,   3.500026,	  0.040074,   -0.026929,   3.499989,	
  0.089665,   -0.037473,   3.250025,	  0.140011,   -0.043656,   3.249993,	  0.140011,   -0.043656,   3.499993,	  0.089665,   -0.037473,   3.500026,	
  0.140011,   -0.043656,   3.249993,	  0.190606,   -0.047309,   3.249989,	  0.190606,   -0.047309,   3.499988,	  0.140011,   -0.043656,   3.499993,	
  0.190606,   -0.047309,   3.249989,	  0.241291,   -0.049273,   3.250004,	  0.241291,   -0.049273,   3.500004,	  0.190606,   -0.047309,   3.499988,	
  0.241291,   -0.049273,   3.250004,	  0.292015,   -0.049985,   3.250004,	  0.292015,   -0.049985,   3.500004,	  0.241291,   -0.049273,   3.500004,	
  0.292015,   -0.049985,   3.250004,	  0.342741,   -0.049694,   3.249997,	  0.342741,   -0.049694,   3.499996,	  0.292015,   -0.049985,   3.500004,	
  0.342741,   -0.049694,   3.249997,	  0.393453,   -0.048553,   3.249997,	  0.393453,   -0.048553,   3.499996,	  0.342741,   -0.049694,   3.499996,	
  0.393453,   -0.048553,   3.249997,	  0.444144,   -0.046687,   3.249994,	  0.444144,   -0.046687,   3.499993,	  0.393453,   -0.048553,   3.499996,	
  0.444144,   -0.046687,   3.249994,	  0.494812,   -0.044270,   3.249994,	  0.494812,   -0.044270,   3.499993,	  0.444144,   -0.046687,   3.499993,	
  0.494812,   -0.044270,   3.249994,	  0.545463,   -0.041470,   3.250004,	  0.545463,   -0.041470,   3.500004,	  0.494812,   -0.044270,   3.499993,	
  0.545463,   -0.041470,   3.250004,	  0.596088,   -0.038293,   3.250004,	  0.596088,   -0.038293,   3.500004,	  0.545463,   -0.041470,   3.500004,	
  0.596088,   -0.038293,   3.250004,	  0.646665,   -0.034708,   3.249923,	  0.646665,   -0.034708,   3.499917,	  0.596088,   -0.038293,   3.500004,	
  0.646665,   -0.034708,   3.249923,	  0.697232,   -0.030727,   3.249923,	  0.697232,   -0.030727,   3.499917,	  0.646665,   -0.034708,   3.499917,	
  0.697232,   -0.030727,   3.249923,	  0.747801,   -0.026413,   3.250193,	  0.747801,   -0.026413,   3.500208,	  0.697232,   -0.030727,   3.499917,	
  0.747801,   -0.026413,   3.250193,	  0.798332,   -0.021997,   3.250193,	  0.798332,   -0.021997,   3.500208,	  0.747801,   -0.026413,   3.500208,	
  0.798332,   -0.021997,   3.250193,	  0.848881,   -0.017603,   3.249925,	  0.848881,   -0.017603,   3.499919,	  0.798332,   -0.021997,   3.500208,	
  0.848881,   -0.017603,   3.249925,	  0.899362,   -0.012671,   3.249925,	  0.899362,   -0.012671,   3.499919,	  0.848881,   -0.017603,   3.499919,	
  0.899362,   -0.012671,   3.249925,	  0.949678,   -0.006666,   3.249912,	  0.949678,   -0.006666,   3.499905,	  0.899362,   -0.012671,   3.499919,	
  0.949678,   -0.006666,   3.249912,	  1.000000,   0.000000,   3.250000,	  1.000000,   0.000000,   3.500000,	  0.949678,   -0.006666,   3.499905,	
  0.000000,   0.000000,   3.500000,	  0.040074,   -0.026929,   3.499989,	  0.040074,   -0.026929,   3.749988,	  0.000000,   0.000000,   3.750000,	
  0.040074,   -0.026929,   3.499989,	  0.089665,   -0.037473,   3.500026,	  0.089665,   -0.037473,   3.750028,	  0.040074,   -0.026929,   3.749988,	
  0.089665,   -0.037473,   3.500026,	  0.140011,   -0.043656,   3.499993,	  0.140011,   -0.043656,   3.749992,	  0.089665,   -0.037473,   3.750028,	
  0.140011,   -0.043656,   3.499993,	  0.190606,   -0.047309,   3.499988,	  0.190606,   -0.047309,   3.749987,	  0.140011,   -0.043656,   3.749992,	
  0.190606,   -0.047309,   3.499988,	  0.241291,   -0.049273,   3.500004,	  0.241291,   -0.049273,   3.750004,	  0.190606,   -0.047309,   3.749987,	
  0.241291,   -0.049273,   3.500004,	  0.292015,   -0.049985,   3.500004,	  0.292015,   -0.049985,   3.750004,	  0.241291,   -0.049273,   3.750004,	
  0.292015,   -0.049985,   3.500004,	  0.342741,   -0.049694,   3.499996,	  0.342741,   -0.049694,   3.749996,	  0.292015,   -0.049985,   3.750004,	
  0.342741,   -0.049694,   3.499996,	  0.393453,   -0.048553,   3.499996,	  0.393453,   -0.048553,   3.749996,	  0.342741,   -0.049694,   3.749996,	
  0.393453,   -0.048553,   3.499996,	  0.444144,   -0.046687,   3.499993,	  0.444144,   -0.046687,   3.749992,	  0.393453,   -0.048553,   3.749996,	
  0.444144,   -0.046687,   3.499993,	  0.494812,   -0.044270,   3.499993,	  0.494812,   -0.044270,   3.749992,	  0.444144,   -0.046687,   3.749992,	
  0.494812,   -0.044270,   3.499993,	  0.545463,   -0.041470,   3.500004,	  0.545463,   -0.041470,   3.750004,	  0.494812,   -0.044270,   3.749992,	
  0.545463,   -0.041470,   3.500004,	  0.596088,   -0.038293,   3.500004,	  0.596088,   -0.038293,   3.750004,	  0.545463,   -0.041470,   3.750004,	
  0.596088,   -0.038293,   3.500004,	  0.646665,   -0.034708,   3.499917,	  0.646665,   -0.034708,   3.749911,	  0.596088,   -0.038293,   3.750004,	
  0.646665,   -0.034708,   3.499917,	  0.697232,   -0.030727,   3.499917,	  0.697232,   -0.030727,   3.749911,	  0.646665,   -0.034708,   3.749911,	
  0.697232,   -0.030727,   3.499917,	  0.747801,   -0.026413,   3.500208,	  0.747801,   -0.026413,   3.750222,	  0.697232,   -0.030727,   3.749911,	
  0.747801,   -0.026413,   3.500208,	  0.798332,   -0.021997,   3.500208,	  0.798332,   -0.021997,   3.750222,	  0.747801,   -0.026413,   3.750222,	
  0.798332,   -0.021997,   3.500208,	  0.848881,   -0.017603,   3.499919,	  0.848881,   -0.017603,   3.749913,	  0.798332,   -0.021997,   3.750222,	
  0.848881,   -0.017603,   3.499919,	  0.899362,   -0.012671,   3.499919,	  0.899362,   -0.012671,   3.749913,	  0.848881,   -0.017603,   3.749913,	
  0.899362,   -0.012671,   3.499919,	  0.949678,   -0.006666,   3.499905,	  0.949678,   -0.006666,   3.749898,	  0.899362,   -0.012671,   3.749913,	
  0.949678,   -0.006666,   3.499905,	  1.000000,   0.000000,   3.500000,	  1.000000,   0.000000,   3.750000,	  0.949678,   -0.006666,   3.749898,	
  0.000000,   0.000000,   3.750000,	  0.040074,   -0.026929,   3.749988,	  0.040074,   -0.026929,   3.999986,	  0.000000,   0.000000,   4.000000,	
  0.040074,   -0.026929,   3.749988,	  0.089665,   -0.037473,   3.750028,	  0.089665,   -0.037473,   4.000030,	  0.040074,   -0.026929,   3.999986,	
  0.089665,   -0.037473,   3.750028,	  0.140011,   -0.043656,   3.749992,	  0.140011,   -0.043656,   3.999991,	  0.089665,   -0.037473,   4.000030,	
  0.140011,   -0.043656,   3.749992,	  0.190606,   -0.047309,   3.749987,	  0.190606,   -0.047309,   3.999986,	  0.140011,   -0.043656,   3.999991,	
  0.190606,   -0.047309,   3.749987,	  0.241291,   -0.049273,   3.750004,	  0.241291,   -0.049273,   4.000005,	  0.190606,   -0.047309,   3.999986,	
  0.241291,   -0.049273,   3.750004,	  0.292015,   -0.049985,   3.750004,	  0.292015,   -0.049985,   4.000005,	  0.241291,   -0.049273,   4.000005,	
  0.292015,   -0.049985,   3.750004,	  0.342741,   -0.049694,   3.749996,	  0.342741,   -0.049694,   3.999995,	  0.292015,   -0.049985,   4.000005,	
  0.342741,   -0.049694,   3.749996,	  0.393453,   -0.048553,   3.749996,	  0.393453,   -0.048553,   3.999995,	  0.342741,   -0.049694,   3.999995,	
  0.393453,   -0.048553,   3.749996,	  0.444144,   -0.046687,   3.749992,	  0.444144,   -0.046687,   3.999991,	  0.393453,   -0.048553,   3.999995,	
